split,sample_idx,state,w_cnn,w_vit,r_cnn,r_vit,cnn_correct,vit_correct,fused_pred,fused_correct
val,556,8,0.13928162786281192,0.860718372137188,-0.4000852108001709,0.9484305381774902,0,1,8,1
val,557,4,0.35775173460681436,0.6422482653931856,0.3663903474807739,0.6131531000137329,1,1,4,1
val,558,4,0.3582868253880501,0.6417131746119499,0.3586667776107788,0.9875601530075073,1,1,4,1
val,559,3,0.21421107258137007,0.7857889274186299,0.3645881414413452,0.9932162761688232,1,1,3,1
val,560,7,0.15292463372778783,0.8470753662722121,-0.36602795124053955,0.9765063524246216,0,1,7,1
val,561,2,0.20465365797022922,0.7953463420297708,-0.10157084465026855,0.9035154581069946,0,1,2,1
val,562,8,0.13863648238394854,0.8613635176160515,0.1079857349395752,0.4842766523361206,1,1,8,1
val,563,5,0.21027370554683433,0.7897262944531657,-0.019639551639556885,0.9901782274246216,1,1,5,1
val,564,9,0.5284465638460965,0.47155343615390355,0.8375388383865356,0.8460168838500977,1,1,9,1
val,565,1,0.26334376239702484,0.7366562376029752,0.47041749954223633,0.9851747751235962,1,1,1,1
val,566,1,0.26376428134063934,0.7362357186593607,0.4590367078781128,0.9743857383728027,1,1,1,1
val,567,8,0.14053812810586414,0.8594618718941358,-0.31502705812454224,0.8628861904144287,0,1,8,1
val,568,4,0.35630946046349404,0.643690539536506,0.2661316394805908,0.943656325340271,1,1,4,1
val,569,7,0.15181132159393168,0.8481886784060684,0.3508167266845703,0.7541117668151855,1,1,7,1
val,570,4,0.35408981383158994,0.64591018616841,0.4464871883392334,-0.05015832185745239,1,0,4,1
val,571,4,0.35935316599525924,0.6406468340047408,0.4779568910598755,0.976341962814331,1,1,4,1
val,572,4,0.35826078984537246,0.6417392101546275,0.43975138664245605,0.7955623865127563,1,1,4,1
val,573,3,0.2148904979058886,0.7851095020941115,0.37900590896606445,0.9954757690429688,1,1,3,1
val,574,3,0.21561129046189342,0.7843887095381066,0.3497638702392578,0.9908219575881958,1,1,3,1
val,575,3,0.21617224428201726,0.7838277557179827,0.1265411376953125,0.9955868721008301,1,1,3,1
val,576,7,0.15396497706946993,0.84603502293053,-0.6017868220806122,0.6035505533218384,0,1,7,1
val,577,6,0.17353274775942618,0.8264672522405738,-0.11308908462524414,0.9765899181365967,0,1,6,1
val,578,7,0.15332795660858062,0.8466720433914194,-0.3275739550590515,0.9734246730804443,0,1,7,1
val,579,7,0.15240121030680767,0.8475987896931924,-0.5180097818374634,0.9738876819610596,0,1,7,1
val,580,8,0.1403247876196288,0.8596752123803713,-0.7254122197628021,0.45928001403808594,0,1,8,1
val,581,2,0.20348973508627322,0.7965102649137268,0.2584635019302368,0.9987338781356812,1,1,2,1
val,582,4,0.35807809217200404,0.641921907827996,0.451030969619751,0.9263654947280884,1,1,4,1
val,583,8,0.14010136211395902,0.8598986378860409,-0.23595720529556274,0.9508329629898071,0,1,8,1
val,584,3,0.21550157288782573,0.7844984271121742,-0.15647375583648682,0.9958734512329102,0,1,3,1
val,585,1,0.2641665364101936,0.7358334635898064,-0.030935823917388916,0.997292160987854,1,1,1,1
val,586,1,0.2615761458139273,0.7384238541860727,0.4777778387069702,0.9966481924057007,1,1,1,1
val,587,8,0.13988005747761897,0.860119942522381,-0.42030900716781616,0.4409315586090088,0,1,8,1
val,588,2,0.20375294511997877,0.7962470548800212,0.34907543659210205,0.9959992170333862,1,1,2,1
val,589,2,0.20448318747545213,0.7955168125245479,0.3197591304779053,0.9982360601425171,1,1,2,1
val,590,5,0.20905884098375987,0.7909411590162401,0.11706912517547607,0.9838775396347046,1,1,5,1
val,591,9,0.5278507623781374,0.47214923762186256,0.8325387239456177,0.8503934144973755,1,1,9,1
val,592,9,0.5272000967180427,0.4727999032819573,0.9146410226821899,0.8376079797744751,1,1,9,1
val,593,2,0.20502853016890282,0.7949714698310972,0.06107771396636963,0.9754308462142944,1,1,2,1
val,594,2,0.20439049464462633,0.7956095053553737,0.34459733963012695,0.994998574256897,1,1,2,1
val,595,5,0.20858659793349915,0.7914134020665009,0.17526400089263916,0.9822667837142944,1,1,5,1
val,596,7,0.15090200953298433,0.8490979904670157,0.235540509223938,0.9384561777114868,1,1,7,1
val,597,3,0.2133964493339317,0.7866035506660682,0.35140156745910645,0.9956879615783691,1,1,3,1
val,598,5,0.2084162456101919,0.7915837543898081,0.19735848903656006,0.802789568901062,1,1,5,1
val,599,0,0.25900362204468486,0.7409963779553151,0.3414883613586426,0.9888392686843872,1,1,0,1
val,600,5,0.2091932393692834,0.7908067606307165,0.28997063636779785,0.9764602184295654,1,1,5,1
val,601,2,0.20505265850298376,0.7949473414970163,0.32421207427978516,0.9971915483474731,1,1,2,1
val,602,2,0.205584778509057,0.794415221490943,0.18992900848388672,0.9603506326675415,1,1,2,1
val,603,4,0.3571785831931294,0.6428214168068707,0.4336503744125366,0.9168117046356201,1,1,4,1
val,604,9,0.5273323161860322,0.47266768381396784,0.792109489440918,-0.18630939722061157,1,0,9,1
val,605,3,0.21394545866737247,0.7860545413326275,0.2908968925476074,0.9903246164321899,1,1,3,1
val,606,2,0.20564226374799627,0.7943577362520038,0.09365308284759521,0.9487917423248291,1,1,2,1
val,607,5,0.2095720809328553,0.7904279190671447,0.04507887363433838,0.03500258922576904,1,1,5,1
val,608,8,0.14046551084063336,0.8595344891593666,-0.0796579122543335,0.9564467668533325,0,1,8,1
val,609,6,0.17302869274043287,0.8269713072595671,-0.30078625679016113,0.9848947525024414,0,1,6,1
val,610,3,0.21420114922502026,0.7857988507749798,0.4277489185333252,0.9846611022949219,1,1,3,1
val,611,2,0.20530851260398497,0.794691487396015,0.3241081237792969,0.9975149631500244,1,1,2,1
val,612,8,0.14061048227997158,0.8593895177200284,-0.5488945245742798,0.9061896800994873,0,1,8,1
val,613,6,0.17197278314913314,0.8280272168508669,-0.1752392053604126,0.9617584943771362,0,1,6,1
val,614,8,0.13975076491319927,0.8602492350868007,-0.08367455005645752,0.85504150390625,0,1,8,1
val,615,1,0.2619798115896434,0.7380201884103565,0.4624117612838745,0.9973937273025513,1,1,1,1
val,616,3,0.21514549259667543,0.7848545074033246,0.3727715015411377,0.9591531753540039,1,1,3,1
val,617,9,0.5345421727516362,0.4654578272483638,0.6921210289001465,-0.6899697780609131,1,0,9,1
val,618,7,0.15194958521182284,0.8480504147881771,-0.4603641629219055,0.8844727277755737,0,1,7,1
val,619,5,0.21312196923953092,0.786878030760469,0.19150185585021973,0.9136233329772949,1,1,5,1
val,620,5,0.21326617227310873,0.7867338277268913,0.1754089593887329,0.8550461530685425,1,1,5,1
val,621,2,0.20580681313069082,0.7941931868693092,0.0217897891998291,0.9186245203018188,1,1,2,1
val,622,5,0.21359513955004722,0.7864048604499527,0.12028801441192627,0.8100827932357788,1,1,5,1
val,623,4,0.35626023023352876,0.6437397697664713,0.2732987403869629,0.9867745637893677,1,1,4,1
val,624,8,0.14012956550873296,0.8598704344912671,-0.07452023029327393,0.8029255867004395,0,1,8,1
val,625,8,0.14064149779850757,0.8593585022014925,-0.4700266122817993,0.8993948698043823,0,1,8,1
val,626,9,0.5445898444965065,0.4554101555034935,0.9505407810211182,0.9267809391021729,1,1,9,1
val,627,9,0.5440184086818787,0.4559815913181213,0.8733388185501099,0.9310991764068604,1,1,9,1
val,628,6,0.17137409925535035,0.8286259007446497,-0.18218594789505005,0.9760011434555054,0,1,6,1
val,629,1,0.26227993038541286,0.7377200696145871,0.43698883056640625,0.9961469173431396,1,1,1,1
val,630,7,0.1509686993978857,0.8490313006021143,-0.10315167903900146,0.9746290445327759,0,1,7,1
val,631,3,0.21591761194721104,0.784082388052789,-0.17208075523376465,0.7488538026809692,0,1,3,1
val,632,9,0.5428601080519794,0.4571398919480206,0.9086169004440308,0.6439386606216431,1,1,9,1
val,633,5,0.21386916902184655,0.7861308309781534,0.14248478412628174,-0.6139193475246429,1,0,4,0
val,634,7,0.15083663472654082,0.8491633652734591,-0.11661064624786377,0.9606717824935913,0,1,7,1
val,635,3,0.21507703900226183,0.7849229609977382,0.13059616088867188,0.9924672842025757,1,1,3,1
val,636,1,0.26243712168559125,0.7375628783144088,0.45285212993621826,0.996062159538269,1,1,1,1
val,637,3,0.21454226159893708,0.7854577384010629,0.3006405830383301,0.9936560392379761,1,1,3,1
val,638,4,0.35402432686176427,0.6459756731382358,-0.04419773817062378,0.9868203401565552,1,1,4,1
val,639,4,0.350042600400505,0.649957399599495,-0.0005338788032531738,0.9938344955444336,1,1,4,1
val,640,3,0.21479605189483375,0.7852039481051662,0.32380878925323486,0.9940357208251953,1,1,3,1
val,641,4,0.34640336088494966,0.6535966391150503,0.40029025077819824,-0.3771539330482483,1,0,3,0
val,642,3,0.21514407422747928,0.7848559257725207,0.36583924293518066,0.9942259788513184,1,1,3,1
val,643,8,0.1400125667607819,0.8599874332392181,0.057648658752441406,0.4817788600921631,1,1,8,1
val,644,7,0.15071060130473407,0.8492893986952659,0.0392383337020874,0.9592689275741577,1,1,7,1
val,645,4,0.35269308884935513,0.6473069111506449,0.32446980476379395,0.9903908967971802,1,1,4,1
val,646,5,0.2204883893143853,0.7795116106856147,-0.37883561849594116,0.9897887706756592,0,1,5,1
val,647,5,0.21769070076029418,0.7823092992397058,0.23750054836273193,0.9760130643844604,1,1,5,1
val,648,5,0.21768442586031667,0.7823155741396833,0.16154909133911133,0.8379981517791748,1,1,5,1
val,649,1,0.26267547984586687,0.7373245201541332,0.359211802482605,0.9963744878768921,1,1,1,1
val,650,8,0.1415415776104057,0.8584584223895944,-0.24550843238830566,0.9124985933303833,0,1,8,1
val,651,0,0.2587517715650784,0.7412482284349216,0.6465235948562622,0.9970458745956421,1,1,0,1
val,652,6,0.1707346827287003,0.8292653172712997,-0.04273509979248047,0.982590913772583,1,1,6,1
val,653,8,0.14138660703607045,0.8586133929639296,-0.1087917685508728,0.8428195714950562,0,1,8,1
val,654,7,0.15105040643125156,0.8489495935687484,-0.4867168664932251,0.9564322233200073,0,1,7,1
val,655,9,0.5440962424906284,0.4559037575093716,0.9220020771026611,0.9055140018463135,1,1,9,1
val,656,0,0.25999770554691676,0.7400022944530833,0.5629410743713379,0.9911404848098755,1,1,0,1
val,657,0,0.2608241367076907,0.7391758632923093,0.5675262212753296,0.9961073398590088,1,1,0,1
val,658,4,0.350901114609997,0.649098885390003,0.4985637664794922,0.7252525091171265,1,1,4,1
val,659,7,0.14987203665632454,0.8501279633436755,-0.0028322339057922363,0.9676827192306519,1,1,7,1
val,660,3,0.21566657726520605,0.784333422734794,0.17322075366973877,0.9918078184127808,1,1,3,1
val,661,3,0.21534374313377225,0.7846562568662278,0.0024536848068237305,0.993272066116333,1,1,3,1
val,662,3,0.21429602099327583,0.7857039790067242,0.10410404205322266,0.9913640022277832,1,1,3,1
val,663,9,0.5435080212036537,0.4564919787963463,0.8905349969863892,0.5677133798599243,1,1,9,1
val,664,9,0.545105482753114,0.454894517246886,0.954803466796875,0.9164983034133911,1,1,9,1
val,665,1,0.2624059125483554,0.7375940874516447,0.2731196880340576,0.9970576763153076,1,1,1,1
val,666,6,0.17047921126903234,0.8295207887309677,0.3431178331375122,0.8997899293899536,1,1,6,1
val,667,4,0.3515382598525098,0.6484617401474901,0.3512076139450073,0.9663927555084229,1,1,4,1
val,668,4,0.35008322491765564,0.6499167750823444,0.5103816986083984,0.9227204322814941,1,1,4,1
val,669,7,0.15006930804871071,0.8499306919512892,-0.18051832914352417,0.9755237102508545,0,1,7,1
val,670,7,0.14974537393956439,0.8502546260604356,-0.23062413930892944,0.9784952402114868,0,1,7,1
val,671,0,0.2616258055143868,0.7383741944856133,0.5454905033111572,0.9972144365310669,1,1,0,1
val,672,2,0.20529661451980047,0.7947033854801995,0.34544265270233154,0.9979003667831421,1,1,2,1
val,673,2,0.20586967372677467,0.7941303262732253,0.31106042861938477,0.9960231781005859,1,1,2,1
val,674,2,0.20628523914317193,0.793714760856828,0.24910259246826172,0.9975299835205078,1,1,2,1
val,675,1,0.26169174158353514,0.7383082584164649,0.40242815017700195,0.9976255893707275,1,1,1,1
val,676,9,0.5446720247248812,0.4553279752751188,0.8060170412063599,0.5158841609954834,1,1,9,1
val,677,1,0.2616627315230421,0.7383372684769579,-0.0390353798866272,0.9954774379730225,1,1,1,1
val,678,5,0.21793904901502315,0.7820609509849769,0.092948317527771,0.9823702573776245,1,1,5,1
val,679,9,0.5459777211057601,0.45402227889423985,0.8230520486831665,0.6784334182739258,1,1,9,1
val,680,6,0.17150451416069906,0.828495485839301,-0.4990684986114502,0.9035143852233887,0,1,6,1
val,681,1,0.25942048274966,0.74057951725034,0.3514517545700073,0.9956556558609009,1,1,1,1
val,682,8,0.1416944120353226,0.8583055879646774,-0.28940796852111816,0.9347554445266724,0,1,8,1
val,683,4,0.3497360499339803,0.6502639500660197,0.3926204442977905,0.9932754039764404,1,1,4,1
val,684,5,0.21730543400351465,0.7826945659964853,0.2656254768371582,0.9642359018325806,1,1,5,1
val,685,9,0.5462616714395835,0.4537383285604165,0.9332520961761475,0.7126234769821167,1,1,9,1
val,686,9,0.5470421055861012,0.4529578944138988,0.9324616193771362,0.9267617464065552,1,1,9,1
val,687,0,0.26229347410061615,0.7377065258993838,0.49431753158569336,0.9974093437194824,1,1,0,1
val,688,3,0.21371896485428565,0.7862810351457143,0.20931029319763184,0.99528968334198,1,1,3,1
val,689,8,0.14139634481456456,0.8586036551854355,-0.13146144151687622,0.874373197555542,0,1,8,1
val,690,8,0.14157849179566387,0.8584215082043362,-0.47935205698013306,0.8213644027709961,0,1,8,1
val,691,9,0.5463925699583635,0.4536074300416365,0.9298350811004639,0.8778854608535767,1,1,9,1
val,692,8,0.14112700293072084,0.8588729970692792,-0.1930304765701294,0.4056100845336914,0,1,8,1
val,693,8,0.14216764947230118,0.8578323505276988,-0.08958983421325684,0.9443318843841553,0,1,8,1
val,694,3,0.21357786698920278,0.7864221330107972,0.20431220531463623,0.9907824993133545,1,1,3,1
val,695,6,0.17023312094522583,0.8297668790547742,0.026644349098205566,0.938969612121582,1,1,6,1
val,696,3,0.2134391453818652,0.7865608546181349,0.2999981641769409,0.9957461357116699,1,1,3,1
val,697,8,0.14227546430917917,0.8577245356908209,-0.44534409046173096,0.9554222822189331,0,1,8,1
val,698,4,0.3484216043546272,0.6515783956453728,0.4566689729690552,0.9934186935424805,1,1,4,1
val,699,4,0.34746989742143397,0.652530102578566,0.38294124603271484,0.9729783535003662,1,1,4,1
val,700,9,0.5460601635293469,0.45393983647065306,0.810489296913147,0.33633315563201904,1,1,9,1
val,701,0,0.26269739558217947,0.7373026044178206,0.10723614692687988,0.9941607713699341,1,1,0,1
val,702,0,0.2612859815684589,0.738714018431541,-0.037452876567840576,0.9900103807449341,0,1,0,1
val,703,6,0.17029235502055878,0.8297076449794412,-0.11563032865524292,0.9782295227050781,1,1,6,1
val,704,3,0.2136669685198359,0.7863330314801641,0.33699941635131836,0.9948626756668091,1,1,3,1
val,705,0,0.25927550686600437,0.7407244931339956,0.6602652072906494,0.9965916872024536,1,1,0,1
val,706,5,0.2174674900852655,0.7825325099147344,-0.5764496326446533,0.9715059995651245,0,1,5,1
val,707,1,0.2591851736939667,0.7408148263060332,0.2606602907180786,0.9972379207611084,1,1,1,1
val,708,7,0.14928792816310127,0.8507120718368988,-0.14232462644577026,0.9781883955001831,0,1,7,1
val,709,8,0.14162318756345388,0.8583768124365461,-0.6061780154705048,0.9490581750869751,0,1,8,1
val,710,2,0.20641891890074104,0.793581081099259,0.10682106018066406,0.98256516456604,1,1,2,1
val,711,9,0.5484216739052087,0.4515783260947913,0.8658244609832764,0.5641124248504639,1,1,9,1
val,712,0,0.2604573934534262,0.7395426065465738,0.20444941520690918,0.9974050521850586,1,1,0,1
val,713,7,0.14908260471738213,0.8509173952826179,-0.03370523452758789,0.9682344198226929,1,1,7,1
val,714,9,0.5496347141802056,0.4503652858197944,0.9038032293319702,0.6547259092330933,1,1,9,1
val,715,5,0.21424407678295077,0.7857559232170492,0.3250206708908081,0.8139238357543945,1,1,5,1
val,716,4,0.34627558971247285,0.6537244102875271,0.394370436668396,0.28046202659606934,1,1,4,1
val,717,6,0.16987776343641214,0.8301222365635879,0.09286904335021973,0.9628894329071045,1,1,6,1
val,718,9,0.5504885601855348,0.4495114398144652,0.9438738822937012,0.7329933643341064,1,1,9,1
val,719,6,0.17004840385054087,0.8299515961494591,-0.22046178579330444,0.8464447259902954,0,1,6,1
val,720,9,0.5510862488436532,0.4489137511563468,0.876671314239502,0.6739506721496582,1,1,9,1
val,721,6,0.16971578422211858,0.8302842157778814,-0.3891093134880066,0.9253637790679932,0,1,6,1
val,722,1,0.2585083964576464,0.7414916035423536,0.42031145095825195,0.9974545240402222,1,1,1,1
val,723,7,0.14919574117386897,0.8508042588261311,0.05112099647521973,0.971577525138855,1,1,7,1
val,724,9,0.5516186412265849,0.4483813587734151,0.8841214179992676,0.8760026693344116,1,1,9,1
val,725,5,0.21526179281171665,0.7847382071882834,-0.5208548307418823,0.9484149217605591,0,1,5,1
val,726,8,0.14067947290387506,0.8593205270961249,-0.5134020447731018,0.9525588750839233,0,1,8,1
val,727,6,0.16877553937676773,0.8312244606232323,0.0524219274520874,0.9755929708480835,1,1,6,1
val,728,0,0.2595647821757106,0.7404352178242894,0.4812053442001343,0.9352245330810547,1,1,0,1
val,729,9,0.5509844140281795,0.44901558597182045,0.8968256711959839,0.8895418643951416,1,1,9,1
val,730,4,0.34861460399361405,0.651385396006386,0.15446412563323975,0.994005560874939,1,1,4,1
val,731,8,0.13994322434822717,0.8600567756517729,-0.14512717723846436,-0.22067105770111084,0,0,7,0
val,732,3,0.2140377400028557,0.7859622599971443,0.16217577457427979,0.9916950464248657,1,1,3,1
val,733,6,0.16882130984793753,0.8311786901520625,0.3209848403930664,0.9728696346282959,1,1,6,1
val,734,8,0.1422604310373986,0.8577395689626014,-0.15478867292404175,0.9585157632827759,0,1,8,1
val,735,5,0.21249195518097597,0.787508044819024,0.0678107738494873,0.8874431848526001,1,1,5,1
val,736,7,0.14951758836500634,0.8504824116349936,0.19019436836242676,0.9786550998687744,1,1,7,1
val,737,7,0.15017106988992887,0.8498289301100711,0.07123136520385742,0.9776449203491211,1,1,7,1
val,738,8,0.1422042739058938,0.8577957260941063,-0.2619997262954712,0.29237353801727295,0,1,8,1
val,739,0,0.26019143803795974,0.7398085619620403,0.2801361083984375,0.9955567121505737,1,1,0,1
val,740,6,0.16952610189624648,0.8304738981037535,0.359336256980896,0.9378894567489624,1,1,6,1
val,741,6,0.17039566158943717,0.8296043384105628,-0.4841133952140808,-0.4411904811859131,0,0,7,0
val,742,8,0.1432429738690379,0.856757026130962,-0.5016834437847137,0.9284433126449585,0,1,8,1
val,743,2,0.20601797580191722,0.7939820241980828,0.3257310390472412,0.9977335929870605,1,1,2,1
val,744,5,0.21225463209016382,0.7877453679098362,0.21312642097473145,0.8542865514755249,1,1,5,1
val,745,5,0.21268384508070737,0.7873161549192926,0.13760864734649658,0.9812356233596802,1,1,5,1
val,746,6,0.17254806857714294,0.827451931422857,0.1605091094970703,0.989432692527771,1,1,6,1
val,747,4,0.3462078479032649,0.6537921520967351,0.4552494287490845,0.9694434404373169,1,1,4,1
val,748,1,0.25861502287708027,0.7413849771229197,0.2890220880508423,0.9976531267166138,1,1,1,1
val,749,9,0.5503617979704547,0.4496382020295453,0.8650761842727661,0.9355087280273438,1,1,9,1
val,750,7,0.15050818395028182,0.8494918160497182,-0.10281878709793091,0.9607275724411011,0,1,7,1
val,751,7,0.15044110786701786,0.8495588921329822,-0.17936354875564575,0.9762243032455444,0,1,7,1
val,752,0,0.2596640810322453,0.7403359189677547,0.3545835018157959,0.9976402521133423,1,1,0,1
val,753,8,0.14256248553268291,0.8574375144673171,-0.22781389951705933,0.9483685493469238,0,1,8,1
val,754,4,0.3454420228977161,0.6545579771022839,0.25321733951568604,0.837448239326477,1,1,4,1
val,755,8,0.14238473155621806,0.8576152684437819,-0.6200100481510162,-0.1032835841178894,0,0,9,0
val,756,8,0.14345915208968613,0.8565408479103138,-0.36059659719467163,0.9547039270401001,0,1,8,1
val,757,5,0.21236268299337385,0.7876373170066262,-0.16307395696640015,0.992251992225647,0,1,5,1
val,758,5,0.2109343344950932,0.7890656655049069,-0.07091087102890015,0.984224796295166,1,1,5,1
val,759,0,0.2594616397858455,0.7405383602141544,0.5216286182403564,0.9970695972442627,1,1,0,1
val,760,5,0.20990454874853387,0.7900954512514662,0.08652997016906738,0.9904929399490356,1,1,5,1
val,761,9,0.5493064820362543,0.4506935179637457,0.9282926321029663,0.8538800477981567,1,1,9,1
val,762,9,0.5491035584904259,0.4508964415095741,0.8735790252685547,0.830713152885437,1,1,9,1
val,763,0,0.2599739215169253,0.7400260784830748,0.1783825159072876,0.2560235261917114,1,1,0,1
val,764,8,0.14301274680223933,0.8569872531977607,-0.28199732303619385,0.9294358491897583,0,1,8,1
val,765,2,0.20646484670872783,0.7935351532912722,0.3314509391784668,0.9984579086303711,1,1,2,1
val,766,1,0.25809920845533196,0.741900791544668,0.46048641204833984,0.9948873519897461,1,1,1,1
val,767,6,0.17277641646474085,0.8272235835352592,0.25367283821105957,0.9884405136108398,1,1,6,1
val,768,8,0.14276996725015792,0.8572300327498421,-0.43077969551086426,0.9529646635055542,0,1,8,1
val,769,4,0.34436123579874506,0.6556387642012549,0.40045952796936035,0.9606277942657471,1,1,4,1
val,770,2,0.20691894078734868,0.7930810592126514,0.1607661247253418,0.982114315032959,1,1,2,1
val,771,9,0.5487281710744261,0.45127182892557394,0.8935873508453369,0.7743771076202393,1,1,9,1
val,772,9,0.5487865356476477,0.4512134643523523,0.9174433946609497,0.9244612455368042,1,1,9,1
val,773,6,0.173224835370624,0.826775164629376,-0.2435898780822754,0.9792948961257935,0,1,6,1
val,774,2,0.20674437009770286,0.7932556299022971,0.29813313484191895,0.9856749773025513,1,1,2,1
val,775,2,0.20710035063132948,0.7928996493686705,0.19215035438537598,0.9890156984329224,1,1,2,1
val,776,0,0.2621444491419058,0.7378555508580942,0.5973728895187378,0.9964830875396729,1,1,0,1
val,777,2,0.2070228408141217,0.7929771591858783,0.2809286117553711,0.997230052947998,1,1,2,1
val,778,7,0.1501481487937438,0.8498518512062562,0.012515664100646973,0.9756021499633789,1,1,7,1
val,779,5,0.20942805332716635,0.7905719466728336,0.03383755683898926,0.9887480735778809,1,1,5,1
val,780,5,0.20879187546080125,0.7912081245391988,-0.12891465425491333,0.9855475425720215,0,1,5,1
val,781,0,0.262931393597398,0.737068606402602,0.7090928554534912,0.9969607591629028,1,1,0,1
val,782,1,0.25840687116988725,0.7415931288301127,0.36496853828430176,0.984176516532898,1,1,1,1
val,783,5,0.20764126423067997,0.79235873576932,0.3071563243865967,0.9606600999832153,1,1,5,1
val,784,9,0.5481503353880008,0.45184966461199916,0.916852593421936,0.8259646892547607,1,1,9,1
val,785,3,0.21373088832244447,0.7862691116775555,0.32878148555755615,0.9807319641113281,1,1,3,1
val,786,9,0.5480606910445132,0.45193930895548684,0.9115339517593384,0.8740125894546509,1,1,9,1
val,787,4,0.3434214340205843,0.6565785659794157,0.4040834903717041,0.9916356801986694,1,1,4,1
val,788,5,0.2080408079568638,0.7919591920431361,0.0215146541595459,0.9769508838653564,1,1,5,1
val,789,3,0.21411291969054808,0.785887080309452,0.19674348831176758,0.9716148376464844,1,1,3,1
val,790,6,0.17251208409005192,0.8274879159099481,0.11604809761047363,0.9864425659179688,1,1,6,1
val,791,4,0.34237804103066477,0.6576219589693353,0.4761759042739868,-0.08303868770599365,1,0,4,1
val,792,8,0.14221913968879285,0.8577808603112071,-0.6264137625694275,0.583297848701477,0,1,8,1
val,793,4,0.34664006611469217,0.6533599338853078,0.413188099861145,0.9272581338882446,1,1,4,1
val,794,1,0.2583178643581928,0.7416821356418072,0.30882179737091064,0.9978550672531128,1,1,1,1
val,795,7,0.1503331375870752,0.8496668624129248,-0.298972487449646,0.970105767250061,0,1,7,1
val,796,4,0.34591329194505493,0.6540867080549451,0.4249892234802246,0.9945522546768188,1,1,4,1
val,797,1,0.2579167462787796,0.7420832537212204,-0.2936598062515259,0.9967086315155029,0,1,1,1
val,798,0,0.2641596241652479,0.735840375834752,0.11545324325561523,0.9943243265151978,1,1,0,1
val,799,8,0.1419950928034418,0.8580049071965582,-0.23995095491409302,0.7624222040176392,0,1,8,1
test,0,7,0.14977736603751735,0.8502226339624827,-0.20669913291931152,0.9537906646728516,0,1,7,1
test,1,8,0.14214447487052495,0.857855525129475,0.13360965251922607,0.7605644464492798,1,1,8,1
test,2,6,0.17263666180201442,0.8273633381979856,-0.38461726903915405,0.7230901718139648,0,1,6,1
test,3,1,0.2548721367545882,0.7451278632454118,0.38523852825164795,0.9915380477905273,1,1,1,1
test,4,2,0.20725491528952777,0.7927450847104722,0.28422272205352783,0.9975919723510742,1,1,2,1
test,5,6,0.17263666180201442,0.8273633381979856,-0.3532668948173523,0.9866046905517578,0,1,6,1
test,6,6,0.17263666180201442,0.8273633381979856,0.3804597854614258,0.4721883535385132,1,1,6,1
test,7,2,0.20725491528952777,0.7927450847104722,0.2928464412689209,0.9982138872146606,1,1,2,1
test,8,6,0.17263666180201442,0.8273633381979856,-0.17363739013671875,0.9883843660354614,0,1,6,1
test,9,5,0.2074481684449928,0.7925518315550072,0.00293731689453125,0.9908465147018433,1,1,5,1
test,10,6,0.17263666180201442,0.8273633381979856,0.296658992767334,0.9482272863388062,1,1,6,1
test,11,4,0.34495377595697324,0.6550462240430268,0.1775951385498047,0.9864091873168945,1,1,4,1
test,12,4,0.34495377595697324,0.6550462240430268,0.48940908908843994,0.953018307685852,1,1,4,1
test,13,1,0.2548721367545882,0.7451278632454118,0.3887975215911865,0.9979795217514038,1,1,1,1
test,14,9,0.5476871351771021,0.4523128648228979,0.8633235692977905,0.45949745178222656,1,1,9,1
test,15,4,0.34495377595697324,0.6550462240430268,0.3812505006790161,0.9782763719558716,1,1,4,1
test,16,0,0.26295059646312535,0.7370494035368746,0.746059775352478,0.9913942813873291,1,1,0,1
test,17,9,0.5476871351771021,0.4523128648228979,0.947974443435669,0.9141099452972412,1,1,9,1
test,18,0,0.26295059646312535,0.7370494035368746,0.5597747564315796,0.9961987733840942,1,1,0,1
test,19,6,0.17263666180201442,0.8273633381979856,0.272369384765625,0.9553675651550293,1,1,6,1
test,20,9,0.5476871351771021,0.4523128648228979,0.9181253910064697,0.5708391666412354,1,1,9,1
test,21,1,0.2548721367545882,0.7451278632454118,0.4161776304244995,0.9954046010971069,1,1,1,1
test,22,3,0.21401991484113564,0.7859800851588643,0.3604925870895386,0.98171067237854,1,1,3,1
test,23,4,0.34495377595697324,0.6550462240430268,0.46324074268341064,0.49861013889312744,1,1,4,1
test,24,7,0.14977736603751735,0.8502226339624827,0.07695460319519043,0.9571188688278198,1,1,7,1
test,25,5,0.2074481684449928,0.7925518315550072,0.18231916427612305,0.987805962562561,1,1,5,1
test,26,2,0.20725491528952777,0.7927450847104722,0.29293906688690186,0.9977492094039917,1,1,2,1
test,27,8,0.14214447487052495,0.857855525129475,-0.05920004844665527,0.9365040063858032,1,1,8,1
test,28,5,0.2074481684449928,0.7925518315550072,0.10038506984710693,0.992341160774231,1,1,5,1
test,29,3,0.21401991484113564,0.7859800851588643,0.29208171367645264,0.959101676940918,1,1,3,1
test,30,7,0.14977736603751735,0.8502226339624827,-0.1492275595664978,0.9528113603591919,0,1,7,1
test,31,3,0.21401991484113564,0.7859800851588643,0.21695339679718018,0.9862687587738037,1,1,3,1
test,32,7,0.14977736603751735,0.8502226339624827,-0.04237711429595947,0.9722613096237183,1,1,7,1
test,33,8,0.14214447487052495,0.857855525129475,-0.46850115060806274,0.9391005039215088,0,1,8,1
